event_date,turbine_id,min_power_output_mw,max_power_output_mw,avg_power_output_mw,stddev_power_output_mw,observed_reading_count,fleet_mean_power_mw,fleet_stddev_power_mw,z_score,is_anomaly
2022-03-03,13,1.6,4.4,2.9458333333333333,0.9193472006605115,24,3.027222222222222,0.1513240723339311,-0.537844955092707,False
2022-03-03,14,1.6,4.3,2.8708333333333336,0.7720549466065936,24,3.027222222222222,0.1513240723339311,-1.0334699990347913,False
2022-03-03,15,1.6,4.4,2.970833333333333,0.919583632939938,24,3.027222222222222,0.1513240723339311,-0.37263660711201235,False
2022-03-04,1,1.5,4.4,2.9875000000000003,1.0318040343095154,24,2.964722222222222,0.1657778881547783,0.13739937232468413,False
2022-03-04,2,1.7,4.4,3.0083333333333333,0.7638100530246047,24,2.964722222222222,0.1657778881547783,0.26306952993872024,False
2022-03-04,3,1.6,4.2,2.8791666666666664,0.8592105409171773,24,2.964722222222222,0.1657778881547783,-0.5160854472683158,False
2022-03-04,4,1.5,4.5,2.9499999999999997,0.9833394743114559,24,2.964722222222222,0.1657778881547783,-0.08880691138058726,False
2022-03-04,5,1.5,4.3,3.0416666666666665,0.9324659530638039,24,2.964722222222222,0.1657778881547783,0.4641417821211801,False
2022-03-04,6,1.8,4.5,3.1666666666666665,0.8726106092423578,24,2.964722222222222,0.1657778881547783,1.2181627278054075,False
2022-03-04,7,1.5,4.3,3.0083333333333333,0.7862495823827835,24,2.964722222222222,0.1657778881547783,0.26306952993872024,False
2022-03-04,8,1.5,4.1,2.529166666666667,0.696250308979194,24,2.964722222222222,0.1657778881547783,-2.6273440951841502,True
2022-03-04,9,1.8,4.5,2.970833333333333,0.938305209762083,24,2.964722222222222,0.1657778881547783,0.03686324623345152,False
2022-03-04,10,1.6,4.4,2.9499999999999997,0.8871056993048407,24,2.964722222222222,0.1657778881547783,-0.08880691138058726,False
2022-03-04,11,1.5,4.3,3.033333333333333,0.8711145617599013,24,2.964722222222222,0.1657778881547783,0.41387371907556514,False
2022-03-04,12,1.6,4.2,2.733333333333333,0.8057762482965359,24,2.964722222222222,0.1657778881547783,-1.3957765505665818,False
2022-03-04,13,1.6,4.5,3.1999999999999997,0.9217186215930023,24,2.964722222222222,0.1657778881547783,1.4192349799878672,False
2022-03-04,14,1.5,4.4,2.908333333333333,0.849509662491644,24,2.964722222222222,0.1657778881547783,-0.3401472266086621,False
2022-03-04,15,1.6,4.2,3.1041666666666665,0.8829196460886322,24,2.964722222222222,0.1657778881547783,0.8411522549632937,False
2022-03-05,1,1.6,4.3,3.2458333333333336,0.7150428182172436,24,2.937222222222222,0.22052689130434808,1.399426207324524,False
2022-03-05,2,1.6,4.5,3.1041666666666665,0.9697508271028524,24,2.937222222222222,0.22052689130434808,0.7570253380756414,False
2022-03-05,3,1.6,4.5,2.620833333333333,0.8214404986081603,24,2.937222222222222,0.22052689130434808,-1.4346952746558346,False
2022-03-05,4,1.7,4.5,2.8375,0.7394548520774407,24,2.937222222222222,0.22052689130434808,-0.45219982756931043,False
2022-03-05,5,1.6,4.4,3.0041666666666664,0.9317954462344128,24,2.937222222222222,0.22052689130434808,0.303565900958784,False
2022-03-05,6,1.6,4.4,3.091666666666667,0.8355766905539559,24,2.937222222222222,0.22052689130434808,0.7003429084360355,False
2022-03-05,7,1.7,4.5,2.704166666666667,0.8834119461874322,24,2.937222222222222,0.22052689130434808,-1.0568124103917844,False
2022-03-05,8,1.6,3.9,2.6333333333333333,0.7727233976497426,24,2.937222222222222,0.22052689130434808,-1.3780128450162268,False
2022-03-05,9,1.5,4.5,3.091666666666667,0.8118238546719927,24,2.937222222222222,0.22052689130434808,0.7003429084360355,False
2022-03-05,10,1.6,4.3,2.720833333333333,0.8875854725120803,24,2.937222222222222,0.22052689130434808,-0.9812358375389771,False
2022-03-05,11,1.7,4.4,2.8375,0.770551750371122,24,2.937222222222222,0.22052689130434808,-0.45219982756931043,False
2022-03-05,12,1.6,4.5,3.283333333333333,0.7393691004272944,24,2.937222222222222,0.22052689130434808,1.5694734962433439,False
2022-03-05,13,1.7,4.5,2.904166666666667,0.8099807655615718,24,2.937222222222222,0.22052689130434808,-0.14989353615807147,False
2022-03-05,14,1.5,4.3,2.8083333333333336,0.791210776439264,24,2.937222222222222,0.22052689130434808,-0.5844588300617256,False
2022-03-05,15,1.6,4.5,3.170833333333333,0.8755019264332923,24,2.937222222222222,0.22052689130434808,1.0593316294868784,False
2022-03-06,1,1.5,4.4,2.9583333333333335,0.9245053514866944,24,3.006666666666667,0.1353804896730951,-0.3570184555399705,False
2022-03-06,2,1.7,4.3,3.1374999999999997,0.8381203088900263,24,3.006666666666667,0.1353804896730951,0.9664120262030204,False
2022-03-06,3,1.7,4.4,3.3000000000000003,0.8048764420434492,24,3.006666666666667,0.1353804896730951,2.166732695690856,True
2022-03-06,4,1.6,4.5,3.216666666666667,0.9411679454004346,24,3.006666666666667,0.1353804896730951,1.5511836344150438,False
2022-03-06,5,1.5,4.4,3.0083333333333333,0.87671157652092,24,3.006666666666667,0.1353804896730951,0.012310981225514868,False
2022-03-06,6,1.6,4.1,2.966666666666667,0.7642368553102452,24,3.006666666666667,0.1353804896730951,-0.2954635494123896,False
2022-03-06,7,1.6,4.4,2.920833333333333,0.855152753538254,24,3.006666666666667,0.1353804896730951,-0.6340155331140894,False
2022-03-06,8,1.5,4.4,2.920833333333333,0.9064882870135463,24,3.006666666666667,0.1353804896730951,-0.6340155331140894,False
2022-03-06,9,1.6,4.4,3.0583333333333336,0.8732332058986636,24,3.006666666666667,0.1353804896730951,0.3816404179910035,False
2022-03-06,10,1.6,4.5,2.766666666666667,0.8463048410933088,24,3.006666666666667,0.1353804896730951,-1.7727812964743344,False
2022-03-06,11,1.5,4.5,2.9375,0.9020809276334358,24,3.006666666666667,0.1353804896730951,-0.5109057208589244,False
2022-03-06,12,1.7,4.2,2.9499999999999997,0.8875956776351053,24,3.006666666666667,0.1353804896730951,-0.41857336166755466,False
2022-03-06,13,1.6,4.1,2.9166666666666665,0.8180925145231683,24,3.006666666666667,0.1353804896730951,-0.6647929861778783,False
2022-03-06,14,1.7,4.5,2.9375,0.9011164572713213,24,3.006666666666667,0.1353804896730951,-0.5109057208589244,False
2022-03-06,15,1.5,4.5,3.1041666666666665,0.9630021746630675,24,3.006666666666667,0.1353804896730951,0.7201924016926968,False
2022-03-07,1,1.9,4.3,3.283333333333333,0.7556550090839226,24,2.995833333333333,0.14311237121105497,2.008910882875454,True
2022-03-07,2,1.7,4.4,3.0,0.7790741439292735,24,2.995833333333333,0.14311237121105497,0.02911465047645729,False
2022-03-07,3,1.5,4.3,2.8083333333333336,0.9088533945327062,24,2.995833333333333,0.14311237121105497,-1.3101592714405097,False
2022-03-07,4,1.5,4.4,2.9791666666666665,0.9820029074014636,24,2.995833333333333,0.14311237121105497,-0.11645860190582295,False
2022-03-07,5,1.6,4.2,2.9125,0.9502002077365637,24,2.995833333333333,0.14311237121105497,-0.5822930095291148,False
2022-03-07,6,1.9,4.4,3.0083333333333333,0.7683503880656141,24,2.995833333333333,0.14311237121105497,0.08734395142936877,False
2022-03-07,7,1.6,4.5,3.266666666666667,0.9318829310065986,24,2.995833333333333,0.14311237121105497,1.8924522809696338,False
2022-03-07,8,1.5,4.4,2.9375,1.02821605748479,24,2.995833333333333,0.14311237121105497,-0.4076051066703803,False
2022-03-07,9,1.7,4.4,3.045833333333333,0.8166629695272717,24,2.995833333333333,0.14311237121105497,0.34937580571746885,False
2022-03-07,10,1.7,4.3,2.841666666666667,0.8123592408730783,24,2.995833333333333,0.14311237121105497,-1.0772420676288639,False
2022-03-07,11,1.5,4.5,2.8041666666666667,0.9800085033644691,24,2.995833333333333,0.14311237121105497,-1.339273921916967,False
2022-03-07,12,1.6,4.3,3.0,0.8880853856324361,24,2.995833333333333,0.14311237121105497,0.02911465047645729,False
2022-03-07,13,1.7,4.4,2.904166666666667,0.8599692444787055,24,2.995833333333333,0.14311237121105497,-0.6405223104820262,False
2022-03-07,14,1.8,4.4,3.1,0.7604346583140574,24,2.995833333333333,0.14311237121105497,0.7278662619113981,False
2022-03-07,15,1.5,4.4,3.045833333333334,0.9541575690978231,24,2.995833333333333,0.14311237121105497,0.34937580571747506,False
2022-03-08,1,1.7,4.5,3.2916666666666665,0.8314035626926138,24,3.0730555555555554,0.22177956905151858,0.9857134813907431,False
2022-03-08,2,1.6,4.4,3.079166666666667,1.0064916106549724,24,3.0730555555555554,0.22177956905151858,0.02755488766276768,False
2022-03-08,3,1.7,4.4,3.3833333333333333,0.8478446672062903,24,3.0730555555555554,0.22177956905151858,1.3990367963322243,False
2022-03-08,4,1.5,4.5,2.8541666666666665,1.0168062389345534,24,3.0730555555555554,0.22177956905151858,-0.9869659762845054,False
2022-03-08,5,2.1,4.5,3.279166666666667,0.7661190545842739,24,3.0730555555555554,0.22177956905151858,0.9293512111714515,False
2022-03-08,6,1.5,4.5,2.9,0.9188840112260941,24,3.0730555555555554,0.22177956905151858,-0.7803043188137648,False
2022-03-08,7,1.8,4.4,2.9583333333333335,0.8360968670043518,24,3.0730555555555554,0.22177956905151858,-0.5172803911237306,False
2022-03-08,8,1.5,4.4,3.1999999999999997,0.9155658739627736,24,3.0730555555555554,0.22177956905151858,0.572390166449262,False
2022-03-08,9,1.6,4.4,3.0500000000000003,0.9136643851522571,24,3.0730555555555554,0.22177956905151858,-0.10395707618224942,False
2022-03-08,10,1.5,4.3,3.045833333333333,1.000860137328265,24,3.0730555555555554,0.22177956905151858,-0.1227444995886833,False
2022-03-08,11,1.7,4.3,2.5791666666666666,0.780177887556347,24,3.0730555555555554,0.22177956905151858,-2.226935921108947,True
2022-03-08,12,1.7,4.2,3.3708333333333336,0.8405376988502096,24,3.0730555555555554,0.22177956905151858,1.3426745261129327,False
2022-03-08,13,1.5,4.5,3.0749999999999997,0.895034611912712,24,3.0730555555555554,0.22177956905151858,0.008767464256333806,False
2022-03-08,14,1.5,4.4,3.1791666666666667,0.9103172722913061,24,3.0730555555555554,0.22177956905151858,0.4784530494171086,False
2022-03-08,15,1.5,4.4,2.85,0.8225094158308676,24,3.0730555555555554,0.22177956905151858,-1.0057533996909354,False
2022-03-09,1,1.5,4.5,2.8375,1.0064196116842163,24,2.934166666666667,0.12430561097808458,-0.7776532845625909,False
2022-03-09,2,1.5,4.4,2.9625,0.8463797585316971,24,2.934166666666667,0.12430561097808458,0.22793285926834084,False
2022-03-09,3,1.5,4.4,3.0,0.987751068798735,24,2.934166666666667,0.12430561097808458,0.529608702417621,False
2022-03-09,4,1.8,4.4,2.8666666666666667,0.7263168949460407,24,2.934166666666667,0.12430561097808458,-0.5430165176687058,False
2022-03-09,5,1.7,4.4,3.0666666666666664,0.8962077916404774,24,2.934166666666667,0.12430561097808458,1.0659213124607827,False
2022-03-09,6,1.5,4.5,2.816666666666667,0.9787599371106042,24,2.934166666666667,0.12430561097808458,-0.945250975201077,False
2022-03-09,7,1.5,4.1,2.85,0.8632597472976182,24,2.934166666666667,0.12430561097808458,-0.6770946701794962,False
2022-03-09,8,1.5,4.4,2.841666666666667,0.9398966949093124,24,2.934166666666667,0.12430561097808458,-0.7441337464348914,False
2022-03-09,9,1.6,4.5,3.1125000000000003,0.9312509118758301,24,2.934166666666667,0.12430561097808458,1.4346362318654617,False
2022-03-09,10,1.7,4.3,2.8874999999999997,0.7164601994467694,24,2.934166666666667,0.12430561097808458,-0.37541882703021956,False
2022-03-09,11,1.6,4.4,2.704166666666667,0.9688537228250115,24,2.934166666666667,0.12430561097808458,-1.850278504648914,False
2022-03-09,12,1.6,4.2,2.8958333333333335,0.7321672217326518,24,2.934166666666667,0.12430561097808458,-0.3083797507748208,False
2022-03-09,13,1.5,4.5,3.0041666666666664,0.9949783334615738,24,2.934166666666667,0.12430561097808458,0.5631282405453168,False
2022-03-09,14,1.9,4.3,3.1625,0.7716794220625445,24,2.934166666666667,0.12430561097808458,1.8368706893978328,False
2022-03-09,15,1.5,4.5,3.0041666666666664,0.8829196460886319,24,2.934166666666667,0.12430561097808458,0.5631282405453168,False
2022-03-10,1,1.7,4.3,3.1208333333333336,0.8054052000278394,24,2.999166666666667,0.1887471748973903,0.6446012595039313,False
2022-03-10,2,1.6,4.5,2.8166666666666664,0.9229756540510775,24,2.999166666666667,0.1887471748973903,-0.9669018892559005,False
2022-03-10,3,1.7,4.5,3.1875,0.7725240955859369,24,2.999166666666667,0.1887471748973903,0.9978074290951255,False
2022-03-10,4,1.9,4.4,3.1875,0.7164601994467692,24,2.999166666666667,0.1887471748973903,0.9978074290951255,False
2022-03-10,5,1.5,4.4,2.829166666666667,0.8650102621490616,24,2.999166666666667,0.1887471748973903,-0.9006757324575481,False
2022-03-10,6,1.5,4.4,2.6791666666666667,0.8402790254312612,24,2.999166666666667,0.1887471748973903,-1.6953896140377398,False
2022-03-10,7,1.7,4.3,3.025,0.8378284560332924,24,2.999166666666667,0.1887471748973903,0.1368673907165861,False
2022-03-10,8,1.6,4.4,3.2458333333333336,0.8905197147277766,24,2.999166666666667,0.1887471748973903,1.3068628274874228,False
2022-03-10,9,1.5,4.3,2.9875000000000003,0.8012558078199603,24,2.999166666666667,0.1887471748973903,-0.06181107967845946,False
2022-03-10,10,1.5,4.5,3.0375,0.7137241581402743,24,2.999166666666667,0.1887471748973903,0.2030935475149362,False
2022-03-10,11,1.6,4.1,2.8083333333333336,0.7204567794215644,24,2.999166666666667,0.1887471748973903,-1.0110526604547974,False
2022-03-10,12,1.6,4.5,3.341666666666667,0.9230934130819927,24,2.999166666666667,0.1887471748973903,1.8145966962747657,False
2022-03-10,13,1.5,4.0,2.8958333333333335,0.7480288105743492,24,2.999166666666667,0.1887471748973903,-0.5474695628663538,False
2022-03-10,14,1.6,4.1,2.858333333333333,0.8037502676538423,24,2.999166666666667,0.1887471748973903,-0.7461480332614041,False
2022-03-10,15,1.5,4.0,2.966666666666667,0.8519372637989697,24,2.999166666666667,0.1887471748973903,-0.17218800767570883,False
2022-03-11,1,1.5,4.4,2.575,0.779771426932835,24,2.974166666666667,0.20735006057160335,-1.925085845484112,False
2022-03-11,2,1.6,4.4,3.0749999999999997,0.9478809317997515,24,2.974166666666667,0.20735006057160335,0.48629517182374926,False
2022-03-11,3,1.6,4.4,3.0250000000000004,0.803389558438928,24,2.974166666666667,0.20735006057160335,0.2451570700929659,False
2022-03-11,4,1.5,4.3,2.4791666666666665,0.7300858595527245,24,2.974166666666667,0.20735006057160335,-2.3872672071347876,True
2022-03-11,5,1.5,4.4,2.975,0.8362701872522759,24,2.974166666666667,0.20735006057160335,0.004018968362178259,False
2022-03-11,6,1.6,4.2,3.0583333333333336,0.7569484886653476,24,2.974166666666667,0.20735006057160335,0.4059158045801562,False
2022-03-11,7,1.6,4.5,3.1791666666666667,0.946379447141058,24,2.974166666666667,0.20735006057160335,0.9886662170962223,False
2022-03-11,8,1.7,4.4,3.225,0.8872282192556085,24,2.974166666666667,0.20735006057160335,1.20970947701611,False
2022-03-11,9,1.6,4.4,3.154166666666667,0.8059448501288878,24,2.974166666666667,0.20735006057160335,0.8680971662308294,False
2022-03-11,10,1.8,4.4,3.0708333333333333,0.8482612224128104,24,2.974166666666667,0.20735006057160335,0.4662003300128515,False
2022-03-11,11,1.6,4.1,2.891666666666667,0.7552233569220299,24,2.974166666666667,0.20735006057160335,-0.39787786785579754,False
2022-03-11,12,1.6,4.4,2.904166666666667,0.7948087911521573,24,2.974166666666667,0.20735006057160335,-0.33759334242310224,False
2022-03-11,13,1.5,4.5,3.1041666666666665,0.9415432136595779,24,2.974166666666667,0.20735006057160335,0.6269590645000418,False
2022-03-11,14,1.6,4.4,2.9250000000000003,1.033882509513659,24,2.974166666666667,0.20735006057160335,-0.23711913336860724,False
2022-03-11,15,1.7,4.0,2.970833333333333,0.7357215722568273,24,2.974166666666667,0.20735006057160335,-0.016075873448721602,False
2022-03-12,1,1.6,4.2,2.8208333333333333,0.9357532035590446,24,2.9858333333333333,0.14442173966854469,-1.1424872763524627,False
2022-03-12,2,1.6,4.5,3.0208333333333335,0.9141302193730466,24,2.9858333333333333,0.14442173966854469,0.24234578589294756,False
2022-03-12,3,1.6,4.3,3.0708333333333333,0.7624212955342066,24,2.9858333333333333,0.14442173966854469,0.5885540514542986,False
2022-03-12,4,1.5,4.5,2.891666666666667,0.9319995645952829,24,2.9858333333333333,0.14442173966854469,-0.6520255668072108,False
2022-03-12,5,1.5,4.1,2.875,0.8162746767026935,24,2.9858333333333333,0.14442173966854469,-0.7674283219943309,False
2022-03-12,6,1.5,4.4,3.0208333333333335,0.9390000077171211,24,2.9858333333333333,0.14442173966854469,0.24234578589294756,False
2022-03-12,7,1.6,4.4,2.908333333333333,0.9412834284919837,24,2.9858333333333333,0.14442173966854469,-0.5366228116200968,False
2022-03-12,8,1.8,4.2,3.1166666666666667,0.7738479047656233,24,2.9858333333333333,0.14442173966854469,0.905911628218872,False
2022-03-12,9,1.5,4.5,3.095833333333333,1.0280750973528645,24,2.9858333333333333,0.14442173966854469,0.7616581842349741,False
2022-03-12,10,1.6,4.5,2.9333333333333336,0.8333623183365017,24,2.9858333333333333,0.14442173966854469,-0.3635186788394183,False
2022-03-12,11,2.0,4.5,3.225,0.6847722566505311,24,2.9858333333333333,0.14442173966854469,1.6560295369351354,False
2022-03-12,12,1.6,4.2,2.6374999999999997,0.8565920849505908,24,2.9858333333333333,0.14442173966854469,-2.411917583410756,True
2022-03-12,13,1.6,4.5,3.0375,0.9981776874145073,24,2.9858333333333333,0.14442173966854469,0.3577485410800646,False
2022-03-12,14,1.6,4.2,3.095833333333333,0.845180282629054,24,2.9858333333333333,0.14442173966854469,0.7616581842349741,False
2022-03-12,15,1.5,4.4,3.0375,0.8515012318406162,24,2.9858333333333333,0.14442173966854469,0.3577485410800646,False
2022-03-13,1,1.5,4.5,2.904166666666667,0.9424663143174872,24,2.9844444444444442,0.12314563688412952,-0.6518929927928555,False
2022-03-13,2,2.0,4.3,3.0375,0.6716705325885794,24,2.9844444444444442,0.12314563688412952,0.4308358533682928,False
2022-03-13,3,1.6,4.4,2.9791666666666665,0.9188741535949999,24,2.9844444444444442,0.12314563688412952,-0.04285801682721162,False
2022-03-13,4,1.5,4.5,2.920833333333333,1.1092414825756685,24,2.9844444444444442,0.12314563688412952,-0.516551887022716,False
2022-03-13,5,1.5,4.5,2.983333333333333,0.9635381658769149,24,2.9844444444444442,0.12314563688412952,-0.009022740384677649,False
2022-03-13,6,1.5,4.2,2.908333333333333,0.8958438657958527,24,2.9844444444444442,0.12314563688412952,-0.6180577163503216,False
2022-03-13,7,1.6,4.5,2.725,0.8724029782856884,24,2.9844444444444442,0.12314563688412952,-2.106809879821899,True
2022-03-13,8,1.5,4.5,3.095833333333333,1.0157366856093926,24,2.9844444444444442,0.12314563688412952,0.9045297235637936,False
2022-03-13,9,1.6,4.5,3.220833333333333,0.9231228504925274,24,2.9844444444444442,0.12314563688412952,1.9195880168398705,False
2022-03-13,10,1.6,4.4,2.845833333333333,0.7740234614277399,24,2.9844444444444442,0.12314563688412952,-1.1255868629883599,False
2022-03-13,11,1.5,4.5,3.0041666666666664,1.0006429092758606,24,2.9844444444444442,0.12314563688412952,0.160153641828003,False
2022-03-13,12,1.7,4.5,2.891666666666667,0.8510436900176398,24,2.9844444444444442,0.12314563688412952,-0.753398822120461,False
2022-03-13,13,1.6,4.3,3.0875,0.8818520530555343,24,2.9844444444444442,0.12314563688412952,0.8368591706787221,False
2022-03-13,14,1.6,4.4,3.0833333333333335,0.8825194500463687,24,2.9844444444444442,0.12314563688412952,0.8030238942361881,False
2022-03-13,15,1.6,4.4,3.079166666666667,0.8080998467509077,24,2.9844444444444442,0.12314563688412952,0.7691886177936541,False
2022-03-14,1,1.6,4.3,3.025,0.9147344589741783,24,2.9733333333333336,0.19707559382769768,0.2621667435483576,False
2022-03-14,2,1.5,4.1,3.016666666666667,0.8111541249927499,24,2.9733333333333336,0.19707559382769768,0.21988178491152785,False
2022-03-14,3,1.6,3.9,2.8083333333333336,0.7288565593160089,24,2.9733333333333336,0.19707559382769768,-0.837242181009277,False
2022-03-14,4,1.6,4.5,2.8541666666666665,0.9784544896957635,24,2.9733333333333336,0.19707559382769768,-0.6046749085067021,False
2022-03-14,5,1.6,4.5,2.9916666666666667,0.9352593998070997,24,2.9733333333333336,0.19707559382769768,0.09302690900102954,False
2022-03-14,6,1.7,4.4,3.2416666666666667,0.7131782304626223,24,2.9733333333333336,0.19707559382769768,1.3615756681059945,False
2022-03-14,7,1.6,4.5,3.1208333333333336,1.010802163874194,24,2.9733333333333336,0.19707559382769768,0.7484437678719292,False
2022-03-14,8,1.8,4.5,2.9375,0.8218814576535856,24,2.9733333333333336,0.19707559382769768,-0.1818253221383797,False
2022-03-14,9,1.5,4.3,2.6833333333333336,0.8138297368489986,24,2.9733333333333336,0.19707559382769768,-1.4715165605617597,False
2022-03-14,10,1.5,4.5,3.0583333333333336,1.038358515059756,24,2.9733333333333336,0.19707559382769768,0.43130657809568795,False
2022-03-14,11,1.8,4.2,3.1291666666666664,0.7641301770877996,24,2.9733333333333336,0.19707559382769768,0.7907287265087589,False
2022-03-14,12,1.8,4.4,3.016666666666667,0.9058585486404195,24,2.9733333333333336,0.19707559382769768,0.21988178491152785,False
2022-03-14,13,1.6,4.4,3.329166666666667,0.7601368107219205,24,2.9733333333333336,0.19707559382769768,1.805567733792734,False
2022-03-14,14,1.7,4.5,2.725,0.8598533747604626,24,2.9733333333333336,0.19707559382769768,-1.2600917673775995,False
2022-03-14,15,1.6,4.1,2.6625,0.8020693345286953,24,2.9733333333333336,0.19707559382769768,-1.5772289571538407,False
2022-03-15,1,1.6,4.4,3.0124999999999997,0.8897056181437328,24,3.0769444444444445,0.16618879905462017,-0.3877785074026813,False
2022-03-15,2,1.5,4.5,3.1125000000000003,0.8573531056840507,24,3.0769444444444445,0.16618879905462017,0.21394676270492802,False
2022-03-15,3,1.7,4.5,3.033333333333333,1.0037610432189814,24,3.0769444444444445,0.16618879905462017,-0.2624190761302625,False
2022-03-15,4,1.5,4.5,3.045833333333333,0.8717693984408784,24,3.0769444444444445,0.16618879905462017,-0.18720341736681334,False
